X,Y,substrict,time,price,type,direction,square,price per m2,PageUrl
116.487808,39.889853,平乐园小区,2017.02.22,408,2室1厅1厨1卫,南 北,60.61,67316,https://bj.ke.com/chengjiao/101101181704.html
116.480977,39.886406,磨房北里,2017.02.24,362,2室1厅1厨1卫,南 北,56.65,63901,https://bj.ke.com/chengjiao/101100942252.html
116.487808,39.889853,平乐园小区,2017.02.27,325,2室1厅1厨1卫,南 北,48.27,67330,https://bj.ke.com/chengjiao/101100996690.html
116.480977,39.886406,磨房北里,1905/7/9,559-617,3室1厅1厨1卫,东南,87.47,63908-70538,https://bj.ke.com/chengjiao/101101276798.html
116.485032,39.887042,鸿坤花语墅,1905/7/9,1976-2184,4室2厅1厨3卫,南 北,255.63,77299-85436,https://bj.ke.com/chengjiao/101101021305.html
116.487808,39.889853,平乐园小区,1905/7/9,369-408,2室1厅1厨1卫,南 北,59.77,61737-68262,https://bj.ke.com/chengjiao/101101183778.html
116.483653,39.88914,禧福汇,2017.03.01,1500,3室1厅1厨2卫,南 北,212.42,70615,https://bj.ke.com/chengjiao/101101056695.html
116.481662,39.878749,松榆东里,2017.03.02,370,2室1厅1厨1卫,南,55,67273,https://bj.ke.com/chengjiao/101100966595.html
116.481662,39.878749,松榆东里,2017.03.03,430,2室1厅1厨1卫,南,59.05,72820,https://bj.ke.com/chengjiao/101101222375.html
116.483653,39.88914,禧福汇,2017.03.04,1420,3室2厅1厨2卫,南 北,192.52,73759,https://bj.ke.com/chengjiao/101101060268.html
116.481662,39.878749,松榆东里,2017.03.06,298,1室1厅1厨1卫,南,45.96,64839,https://bj.ke.com/chengjiao/101100886285.html
116.481662,39.878749,松榆东里,2017.03.06,516,2室2厅1厨1卫,南 北,79.88,64597,https://bj.ke.com/chengjiao/101100926130.html
116.480977,39.886406,磨房北里,2017.03.06,500,3室1厅1厨1卫,南 西 北,76.28,65548,https://bj.ke.com/chengjiao/101100964557.html
116.480977,39.886406,磨房北里,2017.03.06,495,2室1厅1厨1卫,南,71.46,69270,https://bj.ke.com/chengjiao/101101246374.html
116.48072,39.884041,磨房南里,2017.03.06,376,2室1厅1厨1卫,南 北,58.96,63772,https://bj.ke.com/chengjiao/101101215494.html
116.481662,39.878749,松榆东里,2017.03.08,280,1室1厅1厨1卫,西南 西,49.11,57015,https://bj.ke.com/chengjiao/101101181944.html
116.487808,39.889853,平乐园小区,2017.03.08,429,2室1厅1厨1卫,西南,65,66000,https://bj.ke.com/chengjiao/101100715549.html
116.481662,39.878749,松榆东里,2017.03.12,507,3室1厅1厨1卫,南 北,69.66,72782,https://bj.ke.com/chengjiao/101101201544.html
116.481662,39.878749,松榆东里,2017.03.12,330,1室1厅1厨1卫,南 北,43,76744,https://bj.ke.com/chengjiao/101101071209.html
116.487627,39.885395,潘道庙,2017.03.13,420,2室1厅1厨1卫,南 北,71.41,58815,https://bj.ke.com/chengjiao/101100812107.html
116.48072,39.884041,磨房南里,2017.03.13,310,1室1厅1厨1卫,东南,44.01,70439,https://bj.ke.com/chengjiao/101101310106.html
116.485032,39.887042,鸿坤花语墅,2017.03.14,1600,3室2厅1厨2卫,南 北,145.37,110064,https://bj.ke.com/chengjiao/101091812078.html
116.487808,39.889853,平乐园小区,2017.03.15,286,1室1厅1厨1卫,南,46.3,61771,https://bj.ke.com/chengjiao/101100808328.html
116.480977,39.886406,磨房北里,2017.03.16,425,2室1厅1厨1卫,南 北,53.11,80023,https://bj.ke.com/chengjiao/101101174615.html
116.481662,39.878749,松榆东里,2017.03.16,400,2室1厅1厨1卫,南 北,57.23,69893,https://bj.ke.com/chengjiao/101101129530.html
116.481662,39.878749,松榆东里,2017.03.17,560,3室1厅1厨1卫,南,91.04,61511,https://bj.ke.com/chengjiao/101100850650.html
116.487808,39.889853,平乐园小区,2017.03.17,315,1室1厅1厨1卫,南,46.38,67917,https://bj.ke.com/chengjiao/101101118331.html
116.487808,39.889853,平乐园小区,2017.03.17,313,1室1厅1厨1卫,南,45.94,68132,https://bj.ke.com/chengjiao/101101276674.html
116.483653,39.88914,禧福汇,2017.03.20,435,1室0厅1厨1卫,西南,44.76,97185,https://bj.ke.com/chengjiao/101100978034.html
116.487808,39.889853,平乐园小区,2017.03.20,355,2室1厅1厨1卫,南 北,47.78,74299,https://bj.ke.com/chengjiao/101101277160.html
116.481662,39.878749,松榆东里,2017.03.20,325,1室1厅1厨1卫,南,42.86,75828,https://bj.ke.com/chengjiao/101101358485.html
116.481662,39.878749,松榆东里,2017.03.22,470,3室1厅1厨1卫,东 北,78.73,59698,https://bj.ke.com/chengjiao/101101017802.html
116.481662,39.878749,松榆东里,2017.03.23,315,1室1厅1厨1卫,西,48.99,64299,https://bj.ke.com/chengjiao/101101205515.html
116.487808,39.889853,平乐园小区,2017.03.24,363,2室1厅1厨1卫,南,46.32,78368,https://bj.ke.com/chengjiao/101101335704.html
116.483653,39.88914,禧福汇,2017.03.26,1200,3室1厅1厨2卫,南 北,137.3,87400,https://bj.ke.com/chengjiao/101100919124.html
116.480977,39.886406,磨房北里,2017.03.31,420,2室1厅1厨1卫,南 北,59.22,70922,https://bj.ke.com/chengjiao/101101036122.html
116.487808,39.889853,平乐园小区,2017.04.02,315,1室1厅1厨1卫,南,46.3,68035,https://bj.ke.com/chengjiao/101101343532.html
116.481662,39.878749,松榆东里,2017.04.03,451,3室1厅1厨1卫,西 北,73.07,61722,https://bj.ke.com/chengjiao/101100737443.html
116.487808,39.889853,平乐园小区,2017.04.07,497,3室1厅1厨1卫,东南,81.5,60982,https://bj.ke.com/chengjiao/101101340670.html
116.483653,39.88914,禧福汇,2017.04.10,30,车位,东,25.88,11592,https://bj.ke.com/chengjiao/101101456758.html
116.483653,39.88914,禧福汇,2017.04.15,760,2室1厅1厨1卫,东南,102,74510,https://bj.ke.com/chengjiao/101101473390.html
116.481662,39.878749,松榆东里,2017.04.16,412,2室1厅1厨1卫,西南,58.46,70476,https://bj.ke.com/chengjiao/101101411462.html
116.487627,39.885395,潘道庙,2017.04.21,517,2室1厅1厨1卫,南 北,71.52,72287,https://bj.ke.com/chengjiao/101101453198.html
116.48072,39.884041,磨房南里,2017.04.23,354,1室1厅1厨1卫,东 西,53.17,66579,https://bj.ke.com/chengjiao/101101199893.html
116.487808,39.889853,平乐园小区,2017.04.24,410,2室1厅1厨1卫,南 西 北,60.47,67802,https://bj.ke.com/chengjiao/101101470249.html
116.487808,39.889853,平乐园小区,2017.04.26,357,2室1厅1厨1卫,南 北,48.27,73959,https://bj.ke.com/chengjiao/101101432606.html
116.487627,39.885395,潘道庙,2017.04.29,268,2室1厅1厨1卫,南,41.42,64703,https://bj.ke.com/chengjiao/101101514213.html
116.481662,39.878749,松榆东里,2017.04.30,322,1室1厅1厨1卫,南,45.96,70061,https://bj.ke.com/chengjiao/101101438115.html
116.481662,39.878749,松榆东里,2017.04.30,336,1室1厅1厨1卫,南,47.16,71247,https://bj.ke.com/chengjiao/101101437532.html
116.48072,39.884041,磨房南里,1905/7/9,319-352,1室1厅1厨1卫,东 西,53.34,59805-65992,https://bj.ke.com/chengjiao/101101448128.html
116.481662,39.878749,松榆东里,2017.05.03,402,2室1厅1厨1卫,南 北,57.23,70243,https://bj.ke.com/chengjiao/101101520806.html
116.483653,39.88914,禧福汇,2017.05.04,1420,3室2厅1厨2卫,南 北,147.91,96004,https://bj.ke.com/chengjiao/101101169023.html
116.483653,39.88914,禧福汇,2017.05.05,37,车位,东,29.08,12724,https://bj.ke.com/chengjiao/101101463548.html
116.487808,39.889853,平乐园小区,2017.05.14,340,1室1厅1厨1卫,南 北,47.17,72080,https://bj.ke.com/chengjiao/101101486956.html
116.480977,39.886406,磨房北里,2017.05.15,448,2室1厅1厨1卫,南 北,65.61,68282,https://bj.ke.com/chengjiao/101101509291.html
116.481662,39.878749,松榆东里,2017.05.19,435,2室1厅1厨1卫,东南,64.65,67285,https://bj.ke.com/chengjiao/101101338870.html
116.480977,39.886406,磨房北里,2017.05.31,300,1室1厅1厨1卫,南,42.86,69995,https://bj.ke.com/chengjiao/101101617899.html
116.480977,39.886406,磨房北里,1905/7/9,409-452,2室1厅1厨1卫,南 北,64.6,63313-69969,https://bj.ke.com/chengjiao/101100524948.html
116.485032,39.887042,鸿坤花语墅,1905/7/9,1577-1743,3室2厅2厨1卫,南 北,147.07,107228-118515,https://bj.ke.com/chengjiao/101101556469.html
116.480977,39.886406,磨房北里,1905/7/9,84-93,1室1厅1厨1卫,南,46.58,18033-19966,https://bj.ke.com/chengjiao/BJ0002890392.html
116.487808,39.889853,平乐园小区,2017.06.05,361,2室1厅1厨1卫,南 北,47.51,75984,https://bj.ke.com/chengjiao/101101445803.html
116.480977,39.886406,磨房北里,2017.06.07,458,2室1厅1厨1卫,南,65.93,69468,https://bj.ke.com/chengjiao/101101394376.html
116.483653,39.88914,禧福汇,2017.06.10,801,2室1厅1厨1卫,西南,87.59,91449,https://bj.ke.com/chengjiao/101101551396.html
116.481662,39.878749,松榆东里,2017.06.10,310,1室1厅1厨1卫,南,45.07,68782,https://bj.ke.com/chengjiao/101101578269.html
116.487808,39.889853,平乐园小区,2017.06.11,400,2室1厅1厨1卫,南 北,60.69,65909,https://bj.ke.com/chengjiao/101101645809.html
116.481662,39.878749,松榆东里,2017.06.12,390,2室1厅1厨1卫,南 北,58.1,67126,https://bj.ke.com/chengjiao/101101518898.html
116.48072,39.884041,磨房南里,2017.06.12,290,1室1厅1厨1卫,东南,44.01,65894,https://bj.ke.com/chengjiao/101101639258.html
116.485032,39.887042,鸿坤花语墅,2017.06.17,1630,3室2厅2厨2卫,南 北,146.82,111020,https://bj.ke.com/chengjiao/101101309670.html
116.487808,39.889853,平乐园小区,2017.06.28,320,1室1厅1厨1卫,南 北,54.35,58878,https://bj.ke.com/chengjiao/101101587248.html
116.487808,39.889853,平乐园小区,2017.06.29,402,2室1厅1厨1卫,南,60.91,65999,https://bj.ke.com/chengjiao/101101484074.html
116.480977,39.886406,磨房北里,2017.06.29,293,1室1厅1厨1卫,南 北,45.4,64537,https://bj.ke.com/chengjiao/101101322707.html
116.480977,39.886406,磨房北里,1905/7/9,323-357,2室1厅1厨1卫,南 北,56.65,57017-63019,https://bj.ke.com/chengjiao/101101439918.html
116.487808,39.889853,平乐园小区,1905/7/9,342-378,2室1厅1厨1卫,南 北,60.63,56408-62345,https://bj.ke.com/chengjiao/101101778203.html
116.481662,39.878749,松榆东里,1905/7/9,269-298,1室1厅1厨1卫,南 北,40.54,66354-73508,https://bj.ke.com/chengjiao/101101797947.html
116.487808,39.889853,平乐园小区,2017.07.11,307,1室1厅1厨1卫,南,47.17,65084,https://bj.ke.com/chengjiao/101101769201.html
116.480977,39.886406,磨房北里,2017.07.15,303,1室1厅1厨1卫,南,46.76,64799,https://bj.ke.com/chengjiao/101101552989.html
116.481662,39.878749,松榆东里,2017.07.17,298,1室1厅1厨1卫,南,47.16,63189,https://bj.ke.com/chengjiao/101101799882.html
116.487808,39.889853,平乐园小区,2017.07.22,320,2室1厅1厨1卫,南 北,61.55,51990,https://bj.ke.com/chengjiao/101101758773.html
116.480977,39.886406,磨房北里,2017.07.28,400,2室1厅1厨1卫,南 北,66.88,59809,https://bj.ke.com/chengjiao/101101532106.html
116.487808,39.889853,平乐园小区,2017.07.28,258,1室1厅1厨1卫,东 西,47.17,54696,https://bj.ke.com/chengjiao/101101654181.html
116.480977,39.886406,磨房北里,2017.07.30,338,2室1厅1厨1卫,南 北,54.86,61611,https://bj.ke.com/chengjiao/101101826267.html
116.481662,39.878749,松榆东里,2017.07.30,268,1室1厅1厨1卫,南,40.42,66304,https://bj.ke.com/chengjiao/101101365223.html
116.487808,39.889853,平乐园小区,2017.07.30,300,1室1厅1厨1卫,东 西,47.17,63600,https://bj.ke.com/chengjiao/101101442642.html
116.481662,39.878749,松榆东里,1905/7/9,271-300,1室1厅1厨1卫,南,42.02,64493-71395,https://bj.ke.com/chengjiao/101101701330.html
116.48072,39.884041,磨房南里,1905/7/9,613-678,3室2厅1厨2卫,南 北,119.64,51237-56670,https://bj.ke.com/chengjiao/101100951315.html
116.483653,39.88914,禧福汇,1905/7/9,1117-1234,3室2厅1厨2卫,南,135.23,82600-91252,https://bj.ke.com/chengjiao/101101521819.html
116.481662,39.878749,松榆东里,2017.08.07,300,1室1厅1厨1卫,西南,44.82,66934,https://bj.ke.com/chengjiao/101101861852.html
116.483653,39.88914,禧福汇,2017.08.12,1170,3室1厅1厨2卫,南 北,139.66,83775,https://bj.ke.com/chengjiao/101101277501.html
116.487808,39.889853,平乐园小区,2017.08.12,360,2室1厅1厨1卫,南 北,61.55,58489,https://bj.ke.com/chengjiao/101101866877.html
116.484172,39.889913,西大望路甲27号院,2017.08.13,297,2室1厅1厨1卫,西南,52.47,56604,https://bj.ke.com/chengjiao/101101719693.html
116.481662,39.878749,松榆东里,2017.08.14,360,2室1厅1厨1卫,南 北,59.15,60862,https://bj.ke.com/chengjiao/101101841468.html
116.487808,39.889853,平乐园小区,2017.08.21,337,2室1厅1厨1卫,南 北,58.61,57499,https://bj.ke.com/chengjiao/101101780210.html
116.483653,39.88914,禧福汇,2017.08.23,1110,3室2厅1厨2卫,南 北,133.17,83352,https://bj.ke.com/chengjiao/101101785201.html
116.487808,39.889853,平乐园小区,2017.08.24,250,1室1厅1厨1卫,南,46.3,53996,https://bj.ke.com/chengjiao/101101595136.html
116.487808,39.889853,平乐园小区,2017.08.26,270,1室1厅1厨1卫,东 西,47.17,57240,https://bj.ke.com/chengjiao/101101847135.html
116.481662,39.878749,松榆东里,2017.08.27,277,1室1厅1厨1卫,西,48.38,57255,https://bj.ke.com/chengjiao/101101817104.html
116.487808,39.889853,平乐园小区,2017.08.29,240,1室1厅1厨1卫,南,45.94,52242,https://bj.ke.com/chengjiao/101101837463.html
116.487808,39.889853,平乐园小区,2017.08.30,245,1室1厅1厨1卫,南,46.97,52161,https://bj.ke.com/chengjiao/101102002011.html
116.487808,39.889853,平乐园小区,1905/7/9,253-280,1室1厅1厨1卫,南,46.3,54644-60475,https://bj.ke.com/chengjiao/101102078743.html
116.487808,39.889853,平乐园小区,2017.09.03,355,2室1厅1厨1卫,南 北,61,58197,https://bj.ke.com/chengjiao/101101768914.html
116.480977,39.886406,磨房北里,2017.09.04,316,2室1厅1厨1卫,东北,53.58,58977,https://bj.ke.com/chengjiao/101101602984.html
116.483653,39.88914,禧福汇,2017.09.06,754,2室1厅1厨1卫,西南,87.59,86083,https://bj.ke.com/chengjiao/101101611365.html
116.480977,39.886406,磨房北里,2017.09.09,360,2室1厅1厨1卫,南,57.7,62392,https://bj.ke.com/chengjiao/101102000260.html
116.487808,39.889853,平乐园小区,2017.09.11,345,2室1厅1厨1卫,南 北,58.68,58793,https://bj.ke.com/chengjiao/101102037581.html
116.480977,39.886406,磨房北里,2017.09.12,415,2室1厅1厨1卫,南 西 北,64.6,64241,https://bj.ke.com/chengjiao/101102017815.html
116.487627,39.885395,潘道庙,2017.09.13,263,2室1厅1厨1卫,南,52.47,50124,https://bj.ke.com/chengjiao/101101703608.html
116.480977,39.886406,磨房北里,2017.09.13,359,2室1厅1厨1卫,东北,56.79,63215,https://bj.ke.com/chengjiao/101102029307.html
116.480977,39.886406,磨房北里,2017.09.18,417,3室1厅1厨1卫,西北 东北,69.36,60121,https://bj.ke.com/chengjiao/101101684032.html
116.487808,39.889853,平乐园小区,2017.09.18,260,1室1厅1厨1卫,南,46.38,56059,https://bj.ke.com/chengjiao/101101521201.html
116.487808,39.889853,平乐园小区,2017.09.21,250,1室1厅1厨1卫,南,46.3,53996,https://bj.ke.com/chengjiao/101101898262.html
116.481662,39.878749,松榆东里,2017.09.24,275,1室1厅1厨1卫,西南,48.46,56748,https://bj.ke.com/chengjiao/101101951855.html
116.487808,39.889853,平乐园小区,2017.09.26,253,1室1厅1厨1卫,南,46.3,54644,https://bj.ke.com/chengjiao/101102061486.html
116.487808,39.889853,平乐园小区,2017.09.28,263,1室1厅1厨1卫,南,45.94,57249,https://bj.ke.com/chengjiao/101101856635.html
116.487808,39.889853,平乐园小区,1905/7/9,291-322,1室1厅1厨1卫,南,53.4,54494-60300,https://bj.ke.com/chengjiao/101101702945.html
116.480977,39.886406,磨房北里,1905/7/9,328-363,2室1厅1厨1卫,南 北,60.05,54621-60450,https://bj.ke.com/chengjiao/101102204638.html
116.487808,39.889853,平乐园小区,2017.10.02,297,1室1厅1厨1卫,南,52.12,56984,https://bj.ke.com/chengjiao/101102114734.html
116.481662,39.878749,松榆东里,2017.10.04,290,1室1厅1厨1卫,南,45.79,63333,https://bj.ke.com/chengjiao/101101992821.html
116.487808,39.889853,平乐园小区,2017.10.05,255,1室1厅1厨1卫,南 北,46.82,54464,https://bj.ke.com/chengjiao/101101997391.html
116.487808,39.889853,平乐园小区,2017.10.06,270,1室1厅1厨1卫,南 北,46.55,58002,https://bj.ke.com/chengjiao/101102081689.html
116.483653,39.88914,禧福汇,2017.10.23,380,1室0厅1厨1卫,南,44.01,86344,https://bj.ke.com/chengjiao/101102211920.html
116.487808,39.889853,平乐园小区,2017.10.29,264,1室1厅1厨1卫,南,46.39,56909,https://bj.ke.com/chengjiao/101102184903.html
116.487808,39.889853,平乐园小区,2017.10.31,238,1室1厅1厨1卫,东 西,47.17,50456,https://bj.ke.com/chengjiao/101102152156.html
116.487808,39.889853,平乐园小区,2017.10.31,255,1室1厅1厨1卫,东 西,46.59,54733,https://bj.ke.com/chengjiao/101102063913.html
116.481662,39.878749,松榆东里,2017.10.31,268,1室1厅1厨1卫,南,41.9,63962,https://bj.ke.com/chengjiao/101101810020.html
116.485032,39.887042,鸿坤花语墅,1905/7/9,1330-1470,3室2厅1厨2卫,南 北,150.15,88578-97902,https://bj.ke.com/chengjiao/101101835329.html
116.485032,39.887042,鸿坤花语墅,1905/7/9,1549-1712,3室2厅1厨2卫,南 北,145.91,106161-117333,https://bj.ke.com/chengjiao/101101517676.html
116.487808,39.889853,平乐园小区,1905/7/9,276-305,1室1厅1厨1卫,南,53.4,51685-57116,https://bj.ke.com/chengjiao/101101863659.html
116.487808,39.889853,平乐园小区,2017.11.01,270,1室1厅1厨1卫,南,45.94,58772,https://bj.ke.com/chengjiao/101102217697.html
116.48072,39.884041,磨房南里,2017.11.05,535,3室2厅1厨1卫,南 北,90.64,59025,https://bj.ke.com/chengjiao/101102257536.html
116.481662,39.878749,松榆东里,2017.11.05,363,2室1厅1厨1卫,南 北,58.97,61557,https://bj.ke.com/chengjiao/101102181611.html
116.480977,39.886406,磨房北里,2017.11.06,289,1室1厅1厨1卫,南 北,50.54,57182,https://bj.ke.com/chengjiao/101101908381.html
116.48072,39.884041,磨房南里,2017.11.06,522,3室1厅1厨1卫,南 北,90.64,57590,https://bj.ke.com/chengjiao/101102009428.html
116.487808,39.889853,平乐园小区,2017.11.11,365,2室1厅1厨1卫,南 北,61.27,59572,https://bj.ke.com/chengjiao/101102278076.html
116.483653,39.88914,禧福汇,2017.11.12,1390,3室2厅1厨2卫,南 北,192.52,72200,https://bj.ke.com/chengjiao/101102063957.html
116.487808,39.889853,平乐园小区,2017.11.13,333,2室1厅1厨1卫,南 北,61.55,54102,https://bj.ke.com/chengjiao/101101839447.html
116.487808,39.889853,平乐园小区,2017.11.17,258,1室1厅1厨1卫,东 西,47.17,54696,https://bj.ke.com/chengjiao/101101829338.html
116.487808,39.889853,平乐园小区,2017.11.18,325,2室1厅1厨1卫,南 北,60.07,54104,https://bj.ke.com/chengjiao/101102119161.html
116.487808,39.889853,平乐园小区,2017.11.20,320,2室1厅1厨1卫,南 北,65.57,48803,https://bj.ke.com/chengjiao/101102133082.html
116.483653,39.88914,禧福汇,2017.11.20,20,车位,北,25.88,7728,https://bj.ke.com/chengjiao/101102298436.html
116.481662,39.878749,松榆东里,2017.11.20,355,2室1厅1厨1卫,南 北,58.46,60725,https://bj.ke.com/chengjiao/101102177258.html
116.487808,39.889853,平乐园小区,2017.11.23,360,2室1厅1厨1卫,东南,60.71,59298,https://bj.ke.com/chengjiao/101102244126.html
116.487808,39.889853,平乐园小区,2017.11.24,251,1室1厅1厨1卫,南,46.3,54212,https://bj.ke.com/chengjiao/101101958612.html
116.481662,39.878749,松榆东里,2017.11.25,383,2室1厅1厨1卫,西南,73.58,52052,https://bj.ke.com/chengjiao/101102208922.html
116.487808,39.889853,平乐园小区,2017.11.27,243,1室1厅1厨1卫,南 北,47.17,51516,https://bj.ke.com/chengjiao/101101973958.html
116.487808,39.889853,平乐园小区,2017.11.29,299,2室1厅1厨1卫,南 北,47.31,63200,https://bj.ke.com/chengjiao/101102336328.html
116.481662,39.878749,松榆东里,2017.11.30,252,1室1厅1厨1卫,东 东南,41.84,60229,https://bj.ke.com/chengjiao/101101598136.html
116.487808,39.889853,平乐园小区,2017.11.30,395,3室1厅1厨1卫,南 北,72.34,54603,https://bj.ke.com/chengjiao/101102219322.html
116.481662,39.878749,松榆东里,1905/7/9,403-445,3室1厅1厨1卫,南 北,73.6,54755-60462,https://bj.ke.com/chengjiao/101102139717.html
116.483653,39.88914,禧福汇,1905/7/9,1007-1113,3室1厅1厨2卫,南 北,137.3,73343-81063,https://bj.ke.com/chengjiao/101102300296.html
116.480977,39.886406,磨房北里,1905/7/9,244-269,1室1厅1厨1卫,南,39.6,61616-67929,https://bj.ke.com/chengjiao/101102340011.html
116.48072,39.884041,磨房南里,1905/7/9,529-584,3室2厅1厨1卫,南 北,90.64,58363-64431,https://bj.ke.com/chengjiao/101102343357.html
116.487808,39.889853,平乐园小区,1905/7/9,240-265,1室1厅1厨1卫,南 北,46.82,51260-56600,https://bj.ke.com/chengjiao/101102127513.html
116.487808,39.889853,平乐园小区,2017.12.03,276,1室1厅1厨1卫,南,46.3,59611,https://bj.ke.com/chengjiao/101102352938.html
116.481662,39.878749,松榆东里,2017.12.06,274,1室1厅1厨1卫,东南,44.82,61133,https://bj.ke.com/chengjiao/101102286747.html
116.483653,39.88914,禧福汇,2017.12.09,1030,3室1厅1厨1卫,南 北,137.3,75018,https://bj.ke.com/chengjiao/101102276425.html
116.481662,39.878749,松榆东里,2017.12.19,394,3室1厅1厨1卫,西南,73.72,53445,https://bj.ke.com/chengjiao/101102097639.html
116.481662,39.878749,松榆东里,2017.12.19,275,1室1厅1厨1卫,南,47.16,58312,https://bj.ke.com/chengjiao/101102354062.html
116.487808,39.889853,平乐园小区,2017.12.24,344,2室1厅1厨1卫,南 北,59.77,57554,https://bj.ke.com/chengjiao/101102391498.html
116.480977,39.886406,磨房北里,2017.12.25,405,2室1厅1厨1卫,南 北,66.45,60948,https://bj.ke.com/chengjiao/101102384376.html
116.487808,39.889853,平乐园小区,2017.12.25,282,1室1厅1厨1卫,南 北,47.17,59784,https://bj.ke.com/chengjiao/101102402449.html
116.487808,39.889853,平乐园小区,2017.12.25,270,1室1厅1厨1卫,南,47.62,56699,https://bj.ke.com/chengjiao/101102347911.html
116.481662,39.878749,松榆东里,2017.12.26,255,1室1厅1厨1卫,南,44.8,56920,https://bj.ke.com/chengjiao/101102405163.html
116.48072,39.884041,磨房南里,2017.12.27,234,1室1厅1厨1卫,西南,44.01,53170,https://bj.ke.com/chengjiao/101102184400.html
116.48072,39.884041,磨房南里,2017.12.29,229,1室1厅1厨1卫,东南,44.01,52034,https://bj.ke.com/chengjiao/101101773120.html
116.480977,39.886406,磨房北里,2017.12.30,429,2室1厅1厨1卫,南 北,71.42,60067,https://bj.ke.com/chengjiao/101102298059.html
116.480977,39.886406,磨房北里,2017.12.30,355,2室1厅1厨1卫,南 北,56.96,62324,https://bj.ke.com/chengjiao/101102377065.html
116.480977,39.886406,磨房北里,2017.12.30,344,2室1厅1厨1卫,南 北,52.17,65938,https://bj.ke.com/chengjiao/101102433414.html
116.480977,39.886406,磨房北里,2017.12.31,415,2室1厅1厨1卫,南 北,65.14,63709,https://bj.ke.com/chengjiao/101102312341.html
116.481662,39.878749,松榆东里,1905/7/10,380-420,2室2厅1厨1卫,西南 东北,73.72,51546-56972,https://bj.ke.com/chengjiao/101102120980.html
116.483653,39.88914,禧福汇,1905/7/10,801-885,2室2厅1厨1卫,东南,103.27,77564-85698,https://bj.ke.com/chengjiao/101102404086.html
116.481662,39.878749,松榆东里,2018.01.07,378,2室1厅1厨1卫,东,71.22,53075,https://bj.ke.com/chengjiao/101102415573.html
116.483653,39.88914,禧福汇,2018.01.07,363,1室0厅1厨1卫,南,44.01,82481,https://bj.ke.com/chengjiao/101101519545.html
116.480977,39.886406,磨房北里,2018.01.08,415,2室1厅1厨1卫,西北 东北,69.36,59833,https://bj.ke.com/chengjiao/101101318715.html
116.483653,39.88914,禧福汇,2018.01.11,780,2室2厅1厨1卫,东南,96.74,80628,https://bj.ke.com/chengjiao/101102334240.html
116.487808,39.889853,平乐园小区,2018.01.12,286,1室1厅1厨1卫,南 北,47.17,60632,https://bj.ke.com/chengjiao/101102330966.html
116.481662,39.878749,松榆东里,2018.01.14,260,1室1厅1厨1卫,南 北,41.32,62924,https://bj.ke.com/chengjiao/101102457482.html
116.487627,39.885395,潘道庙,2018.01.14,412,2室1厅1厨1卫,南 北,71.36,57735,https://bj.ke.com/chengjiao/101102455071.html
116.487627,39.885395,潘道庙,2018.01.15,418,2室1厅1厨1卫,南 北,71.68,58315,https://bj.ke.com/chengjiao/101102431743.html
116.481662,39.878749,松榆东里,2018.01.19,242,1室1厅1厨1卫,南,39.8,60804,https://bj.ke.com/chengjiao/101102437648.html
116.487808,39.889853,平乐园小区,2018.01.20,356,2室1厅1厨1卫,南 北,61.04,58322,https://bj.ke.com/chengjiao/101102453698.html
116.480977,39.886406,磨房北里,2018.01.24,275,1室1厅1厨1卫,南,46.58,59038,https://bj.ke.com/chengjiao/101102389834.html
116.480977,39.886406,磨房北里,2018.01.25,372,2室1厅1厨1卫,南 北,66.53,55915,https://bj.ke.com/chengjiao/101102473598.html
116.480977,39.886406,磨房北里,2018.01.25,363,2室1厅1厨1卫,南 北,57.53,63098,https://bj.ke.com/chengjiao/101102319453.html
116.481662,39.878749,松榆东里,2018.01.28,315,2室1厅1厨1卫,东南,56.68,55575,https://bj.ke.com/chengjiao/101102460365.html
116.487808,39.889853,平乐园小区,2018.01.28,405,3室1厅1厨1卫,南 北,72.34,55986,https://bj.ke.com/chengjiao/101102506616.html
116.481662,39.878749,松榆东里,2018.01.29,269,1室1厅1厨1卫,南,49.52,54321,https://bj.ke.com/chengjiao/101102130779.html
116.487808,39.889853,平乐园小区,2018.01.29,405,3室1厅1厨1卫,南 北,72.34,55986,https://bj.ke.com/chengjiao/101102332404.html
116.480977,39.886406,磨房北里,2018.01.30,283,1室1厅1厨1卫,南,46.76,60522,https://bj.ke.com/chengjiao/101102513875.html
116.487808,39.889853,平乐园小区,2018.01.31,380,2室1厅1厨1卫,南 北,60.69,62613,https://bj.ke.com/chengjiao/101102428092.html
116.481662,39.878749,松榆东里,2018.01.31,275,1室1厅1厨1卫,南,44.95,61179,https://bj.ke.com/chengjiao/101102221981.html
116.480977,39.886406,磨房北里,2018.01.31,332,2室1厅1厨1卫,南 北,59.22,56062,https://bj.ke.com/chengjiao/101102515217.html
116.481662,39.878749,松榆东里,2018.01.31,270,1室1厅1厨1卫,西南,44.82,60241,https://bj.ke.com/chengjiao/101101936971.html
116.485032,39.887042,鸿坤花语墅,1905/7/10,2898-3203,4室2厅2厨3卫,南 北,299.13,96881-107077,https://bj.ke.com/chengjiao/101101418935.html
116.487627,39.885395,潘道庙,1905/7/10,304-336,1室1厅1厨1卫,东南,57.18,53165-58762,https://bj.ke.com/chengjiao/101102192282.html
116.483653,39.88914,禧福汇,1905/7/10,1183-1308,3室2厅1厨2卫,南 北,158,74873-82785,https://bj.ke.com/chengjiao/101101948592.html
